id,average_sentiment,score
aVwj1YO,0.0,2.993325533523426
aGdKNZZ,0.11764705882352941,3.1994891110680106
aeDKPeb,-0.4,3.098247837079586
azm7Dmx,0.1111111111111111,2.98274507802718
avz2Xzq,-0.0625,2.043073897508961
avz2mxO,0.25,2.4383866341531073
abG3m09,-0.08333333333333333,2.776889804139172
aD4RNDO,0.1875,2.7307416123042807
aBm9oKN,0.0,1.900958761193047
aD4RN4O,-0.17647058823529413,3.295836866004329
aqn4pej,-0.6666666666666666,1.9046998804086506
a7Wv6Ez,0.03571428571428571,4.2350410841045365
aAeBmAo,-0.25,1.8931119634883424
aoPmqen,-0.25,2.5016574602128157
aR76Nr7,-0.06666666666666667,2.569464037816063
aO7oN06,0.0,3.6045383056801854
a0NvWen,-0.08695652173913043,2.5163228460213793
apGKj99,-0.5,1.9459101490553132
aLw6NQW,0.3333333333333333,2.2755564206061263
aZyqVMX,0.0,2.120263536200091
aD4RNDK,-0.02702702702702703,2.3070862258748375
aBm9NyD,-0.21052631578947367,2.8998505018507084
ax9EnMM,-0.07692307692307693,3.2050666295940142
aK74Njb,0.0,2.7227563484919055
a9njVRK,0.5,2.337952236831337
abG3m1B,-0.034482758620689655,2.4553061800117097
aWxBNYA,0.06666666666666667,2.532975052829023
aVwj172,0.07692307692307693,1.830225750055851
a8GdX6p,-1.0,1.9459101490553132
azm7DmB,-0.1111111111111111,1.9805957070432034
avz2XEd,-0.25,2.9667447366807385
a8GdXD6,-0.3333333333333333,2.028148247292285
a9njN80,-0.2222222222222222,2.517696472610991
a7Wv69L,-0.2727272727272727,2.7354491752903245
ayeEV0r,0.0,2.424802725718295
aYyjnMV,-0.14285714285714285,2.5902671654458267
aD4RN7G,0.0,2.951929650895598
azm7QVN,-0.25,2.2617630984737906
aO7oN93,0.0,2.2192034840549946
amvqbx4,-0.2777777777777778,2.074069997877925
a2WEjv9,-0.25,2.9734866646066713
a3wvp2Q,0.2127659574468085,2.853068397366196
aNgm24v,0.058823529411764705,2.5552874465497997
aqn4pyj,0.08333333333333333,3.0690635466395406
aeDKPxB,-0.125,2.6855773452501515
aVwj1Ln,0.75,3.193558016883911
adVy4e2,-0.5,1.6347557204183902
aBm9NXQ,0.0,2.0625079291503963
aR76yG7,0.11764705882352941,3.2316510163569236
adVydr9,0.08333333333333333,1.9499834744429492
a6Kr3nm,-0.07142857142857142,2.571558766849211
a3wvp0v,0.5,2.3513752571634776
ax9EnYn,-0.125,2.47847575945771
a6Kr32N,-0.16666666666666666,2.8672302293344702
aEPdNEO,-0.6,2.824460552946621
aGdKNpG,0.4,2.0959708436310462
aXgZGe6,-0.16666666666666666,2.924185122261943
aLw6NrW,-0.2,2.6498216962024173
azm7DQm,-0.16666666666666666,2.020018121209035
aWxBN9d,0.2,3.091042453358316
aAeBNmg,-0.1875,2.6390573296152584
ax9En4p,-0.6,2.094945728215801
aD4RNPx,0.25925925925925924,3.1671925909163408
a1WpqwY,0.14285714285714285,2.6525710487819816
amvqbno,-0.07692307692307693,1.6977305195797787
abG3mBb,0.0,2.474435349920705
an4eW10,-0.2,1.6982334112172315
aGdKo37,-0.25,1.8082887711792655
arV1rrp,-0.1,1.9546184769470978
avz2XDX,0.1,3.239984788078436
apGKjVn,-0.11428571428571428,2.26662713636337
aXgZGjD,0.5,2.9059197742846496
aEPdNN9,0.25,1.9165724108126965
a3wvpe3,-0.09090909090909091,2.1552015875613715
a5Wpxmo,-0.19047619047619047,2.3139951597320767
aZyqV4W,0.07407407407407407,3.6986750700290685
amvqbKj,-0.22727272727272727,2.6026896854443837
aXgZG22,-0.08333333333333333,2.941059455841788
aEPdNbn,0.26666666666666666,2.1785324443240666
a6Kr3yR,-0.4,2.9299808959912106
adVy4Wd,-0.42857142857142855,1.547562508716013
abG3dV8,0.0,2.623632859289627
ax9En8b,0.0,3.333394278310793
arV1r0V,0.0,2.840539384148289
aBm9NMA,-0.16666666666666666,2.412147295505572
aGdKNzG,-0.25,3.1706188518604277
a43pxPv,0.0,3.791736839553644
amvqbyj,-0.3333333333333333,1.5627507984614473
ayeEV1X,-0.2,2.494662824733365
a9njN0W,-0.3333333333333333,1.6486586255873816
aK74NXN,-0.5,1.7578579175523736
azm7D3j,-0.35294117647058826,3.0454205069351077
aLw6N5z,-0.11764705882352941,1.8845412026790211
azm7Dop,-0.18181818181818182,2.9356283494842854
amvqbZ2,-0.08571428571428572,2.5247525583352
aeDKPBO,-0.25,2.1323639431341785
aeDKPBb,-0.18181818181818182,1.7560413866259759
a1Wpq3b,-0.1,2.5649493574615367
aeDKd9B,0.16666666666666666,1.7647307968401356
a6Kr3Pb,-0.09523809523809523,2.68906775018992
aWxBN3A,0.0,2.6878474937846906
a3wvpD1,-0.18181818181818182,2.9140784201971517
aQd6NGW,-0.25,2.333429768345144
aP76dAG,-0.4,1.9828147059907644
aD4RNyO,0.0,2.265921108622454
aBm9N51,0.11764705882352941,1.9744325816593093
aR76yd2,0.0,2.3570732782781154
aAeBNoo,0.0,2.3135141635262357
a2WEjB9,-0.010582010582010581,3.5633335848683414
a8GdXBV,-0.07575757575757576,3.513640196543589
aqn4pvj,0.1111111111111111,2.0419839791449355
aqn4poM,-0.5,3.0128575230794543
aoPmqQn,-0.16666666666666666,2.100060828882572
aLw6NOM,0.13333333333333333,3.263907129616948
abG3mPr,-0.125,2.9249957224622127
a6KrxZN,-0.2,2.727468286959312
aD4RrAG,0.0,2.044755983691946
aQd6BPz,-0.10714285714285714,2.523822066037674
a9njNG6,-0.21428571428571427,2.908720896564361
a5Wpy9q,-0.2857142857142857,2.0794415416798357
aeDKP8O,-1.0,2.0014800002101243
aD4Rr0G,-0.2,2.747270914255491
azm7Dpx,0.0,3.435598808379488
aZyqoPV,-0.125,1.8352445811677938
ax9EQ2D,-0.21739130434782608,3.31097229006943
a1Wpq9D,-0.07142857142857142,2.828678188890825
avz2XoE,0.1111111111111111,3.518980417318539
aMxeDb6,0.0,2.644028342337279
ax9E4GY,-0.5,2.5257286443082556
aP76zyn,0.14285714285714285,3.322635059159053
aBm9j3P,0.0625,3.377850017665164
aO7oAby,-0.25,2.1400661634962708
a3wve3v,-0.2777777777777778,3.1370458066205686
aD4RNr9,-0.45454545454545453,2.624668592163159
aoPmqwg,0.25,2.1157077196642304
aEPdy7G,-0.15384615384615385,3.4863551900024623
a43pmLv,0.24,2.899588413001089
arV19K5,0.07142857142857142,3.234936633018385
aQd6N5d,-0.5294117647058824,2.591639849257799
ax9EQjW,0.043478260869565216,2.0455399900041544
aR76N52,-0.16666666666666666,1.591557487156252
amvqKz9,0.09433962264150944,3.1974576074946195
azm7oAb,0.35714285714285715,1.6810081049353522
a1Wpq8w,-0.1,3.181025600737103
aYyjZLm,-0.14634146341463414,3.115124320016075
aXgZGvd,-0.42857142857142855,2.634438383758964
a0NvzjO,0.0,2.332890442489375
aeDKy6p,0.041666666666666664,3.3843902633457743
a7WvPZw,-0.037037037037037035,2.0010139083815974
an4e8bb,-0.047619047619047616,2.050454004806584
ayeEZDr,-0.3157894736842105,2.1832383353614797
aZyqomQ,0.1,2.6582178273543344
aAeBNGo,0.17647058823529413,2.780060737078482
azm7D4m,0.23076923076923078,2.0689702418125404
azm7o8m,-0.22727272727272727,1.8030226615067657
aAeBqDg,-0.21428571428571427,2.1323639431341785
adVyrXD,0.0,2.501435951739211
aD4RrWx,0.3333333333333333,2.970414465569701
aEPdyBO,-0.25,2.1972245773362196
arV1950,0.2727272727272727,2.0339791676030785
aZyqop3,-0.21428571428571427,3.2157941583307927
aAeBqxg,-0.3125,2.9647001643062625
aEPdyYO,-0.32,2.2751861188059315
avz24rn,-0.09090909090909091,2.790122777531306
aQd6B3K,0.05,1.9489450527504673
aWxBP66,-0.7272727272727273,1.7360705633674662
aD4RrxZ,0.0,3.295836866004329
aNgm8Y0,0.10526315789473684,3.0027253090449615
a9njZKD,-0.5,2.966357664874087
avz24GW,-0.16666666666666666,2.7333680090865
awBNPoB,-0.09523809523809523,2.1952733572049574
a1WpBQP,0.25,2.498699971920336
aR7690j,-0.25,1.7707060600302227
ax9EQDn,0.0,2.8507065015037334
aK74NQj,0.0,2.510439951793165
aqn4Bn7,-0.5,2.20494662343013
aO7oA0v,0.2777777777777778,3.5183067898090647
a7WvPWb,0.0,2.830614815092952
a8GdQ3e,0.5625,2.9353754730130937
aP76zBP,-0.25,2.456735772821304
aLw6VwM,-0.125,2.028148247292285
a2WE9oY,-0.11320754716981132,1.7318081120973898
a3wvpZ5,1.0,1.9328380674879606
aQd6Bdq,0.0,2.529358412358834
aLw6Np6,0.3333333333333333,3.0782334950657346
a7WvP8A,-0.11764705882352941,2.9522060085041
aBm9jZZ,-0.0625,3.1957534074473464
a9njNZo,-0.6666666666666666,4.448516375942715
aO7oA26,0.3125,2.809653667882324
avz24OX,0.1,1.6281800942438411
amvqKW6,-0.30434782608695654,1.4501458331064234
aK74n9W,0.15789473684210525,2.7327428136925818
amvqKA2,-0.3333333333333333,3.1805758997806555
an4e8RE,-0.2222222222222222,2.3573099926832923
a1WpB0D,-0.375,2.819545705327552
azm7o2j,0.5714285714285714,1.7780040941595696
agAr6Qv,-0.5,3.1354942159291497
aeDKyZq,0.17880794701986755,2.9553386362902323
adVyrQQ,-0.5833333333333334,3.243400214731285
aBm9jVN,-0.16666666666666666,2.3565254831397935
avz24QO,-0.25806451612903225,2.664446563620078
a2WE98w,-0.36363636363636365,2.7963428082478887
a8GdQ6V,0.09090909090909091,2.8968864389173583
a5WpvBV,0.125,1.9390841839849136
aO7oADD,0.0,3.84134804775821
a1WpB58,-0.6666666666666666,2.4621266214561803
aGdK6jn,0.18181818181818182,3.1152232515555305
a5WpvwV,0.0,2.9502698994772336
aP76zPq,-0.2857142857142857,2.2364452904895007
an4e8EB,0.07142857142857142,2.334333791308626
a6Kr42e,0.08695652173913043,2.60638654732571
aP76zeG,0.47619047619047616,2.2335922215070942
a43pmAd,0.16666666666666666,2.268683541318364
ax9EQPL,0.2857142857142857,2.2335922215070942
aXgZGPV,0.4,1.9252908618525775
aZyqoD0,0.4444444444444444,2.9831534913471307
abG3K2B,0.14285714285714285,2.749293159636259
amvqKRV,-0.16666666666666666,2.676444861686879
aQd6BOr,0.0,1.5809662383527883
a7WvPnm,-0.1,2.2830404969210756
a5WpvDo,-0.3333333333333333,1.966529436258049
aWxBPR3,0.05555555555555555,2.160934575931019
a8GdQzQ,0.6,2.8743714165497236
amvqKn4,0.3,2.9034438394635176
aqn4BdL,0.375,2.1796802676853098
aAeBqOE,0.29411764705882354,2.743383475911031
aj9QG7w,0.10526315789473684,2.717309526515007
aqn4BpL,-0.15384615384615385,1.8044984950054848
an4eWdn,0.6666666666666666,2.659260036932778
awBNP1y,-0.2,2.6168341928305483
aP76zzB,-0.037037037037037035,1.8189233981688775
aGdK66X,-0.40789473684210525,2.435366204227864
a8GdQvd,0.0,3.9651328307420943
aVwj49n,-1.0,2.1316272948504063
avz24Vn,-0.3333333333333333,1.597347955156182
aO7oAnR,-0.22727272727272727,2.5683372771334727
arV199X,-0.21428571428571427,2.630088659632498
abG3KDE,0.13333333333333333,3.39379828083183
a9njZeL,-0.058823529411764705,3.3108747433688697
avz24DM,0.0,2.3608540011180215
amvqKwd,-0.35714285714285715,2.347558458636777
agAr666,0.0,2.929642161725001
aBm9jeO,-0.5,2.393754480132339
aGdK646,-0.08333333333333333,2.100060828882572
aVwj4y8,-0.06666666666666667,1.555635206441124
ax9EQ5b,0.0,2.1343572992759507
ayeEZAr,0.0,1.7462970951512977
avz243O,-0.06451612903225806,1.9459101490553132
aQd6BLq,0.3333333333333333,2.7343675094195836
aP76zKR,0.0,2.995732273553991
aO7oAXN,-0.041666666666666664,3.1463051320333655
ax9EQxK,-0.07692307692307693,3.091042453358316
a8GdQKp,0.0,3.024621283406128
a8GdQrY,0.05,2.857219550579264
aGdK6PK,0.0,1.8505999692509885
a3wve9N,0.0625,3.091042453358316
a3wveZN,0.3,2.556959967428058
aqn4BvM,0.125,2.0691850415126467
a6Kr4WA,-0.38095238095238093,1.4856668349330944
aBm9j71,-0.125,2.407945608651872
aQd6D62,-0.47058823529411764,1.822156946412426
avz2XBb,-0.2222222222222222,3.08876713952118
arV1D17,-0.2727272727272727,1.8101086078962514
aeDKyXb,-0.3333333333333333,3.415903529051851
aP76zwg,0.0,2.511076367521385
aNgm88G,-0.09090909090909091,3.152364344232635
aLw6O6V,-0.25,2.1400661634962708
an4e0q5,-0.08888888888888889,2.521274293958875
aWxB9M2,-0.14285714285714285,2.3856999997045523
a43pBKy,-0.14285714285714285,2.028447245650022
aBm9jpA,-0.1935483870967742,3.3250360206965914
a43pmDQ,-0.09090909090909091,2.6897010624340134
aoPmGEX,-0.1111111111111111,2.574351710139927
aBm9bRZ,0.08,2.4799926349855714
avz2Bpq,0.4,2.6919208191723265
aGdKrYG,0.5,2.8994215934160827
a43pmg6,0.3333333333333333,2.9014215940827497
avz2B0q,-0.2857142857142857,2.505525936990736
amvqOLy,-0.6363636363636364,2.5649493574615367
awBNGPB,-0.16666666666666666,2.1822989271195437
aoPmG02,0.2,2.873393421361747
adVyrDB,0.0,2.087223682121891
a9nj4MZ,-0.13333333333333333,3.9157004458740334
a0NvDLn,0.15,2.051024328956259
aAeBLro,0.3333333333333333,2.793208009442517
a2WE9wd,0.5,1.7255100836868542
aAeBqop,-0.1,2.2008023986841034
aVwj9Xy,0.42424242424242425,2.3632097148104805
aNgmGK3,0.15384615384615385,2.0296950380105843
aP76VGG,-0.6,1.821612432377736
aqn4V2j,0.18181818181818182,2.186586179131164
amvqO9X,0.5555555555555556,3.0757749812275277
azm7vEN,0.09523809523809523,2.004852684688763
aWxBeM2,0.25,2.740840023925201
ayeEmLy,-0.45454545454545453,2.691243082785829
arV1DKd,0.041666666666666664,2.4458661005844
a6Krebm,-0.043478260869565216,2.3978952727983707
a6KreVm,0.22727272727272727,2.2345316297490303
aO7onBy,0.0,1.6796421711073488
an4e0jV,-0.5,2.3978952727983707
aR769YG,-0.18181818181818182,3.010516069738228
ayeEmXX,-1.0,2.0149030205422647
aD4Rq1B,0.03333333333333333,1.4831019207897191
aP76VRB,-0.4,2.9618307218783095
abG3KjL,-0.09090909090909091,2.8671148957318975
apGKn2p,-0.05263157894736842,2.7047112998366956
aoPmGNm,-0.3333333333333333,1.7509374747078
a0NvD5L,0.26666666666666666,3.0726933146901194
aVwj93d,0.05454545454545454,3.1629277509356677
aeDKqDp,-0.5238095238095238,3.372209844788903
aR768wQ,0.0,2.310883895808741
aeDKqrB,-0.2631578947368421,3.044522437723423
abG3Lrv,0.02631578947368421,2.934853713247907
azm7vMm,0.17391304347826086,3.3690184832979204
aMxe0xx,0.2727272727272727,2.469639177657212
aVwj9Qy,0.18518518518518517,3.122483979193135
a43pB3Z,0.0,1.9266787871274256
a6KreON,-0.4,2.8766512260332577
aNgmGPr,-0.06666666666666667,2.6897010624340134
ax9EeMp,-0.05,2.6357551802194994
aQd6DEK,0.0625,3.6752150919198785
amvqOzv,0.08823529411764706,2.859600099229411
aoPmAyn,-0.375,4.442651256490317
azm7vmb,0.1,2.7826188965997187
a6KreZL,-0.05,2.3069234945926436
a9nj4Pj,-0.25,2.9260248611291706
aAeBLbg,-0.2727272727272727,2.533108751605878
aVwj9vK,0.2,2.8586230595815842
aeDKqQQ,-0.15384615384615385,1.900958761193047
aGdKrE0,0.4,1.9299098077088723
a3wvz51,-0.5384615384615384,1.6770965609079151
aGdKrn6,0.058823529411764705,2.5442789232879695
a7Wvmeb,-0.5454545454545454,3.072996850889141
apGKnRE,-0.2857142857142857,2.7990219793079367
arV1DAV,-0.21428571428571427,2.4908413853078146
aVwj9bK,-0.21428571428571427,2.120263536200091
a9nj46o,-0.15789473684210525,1.8897398775882588
aBm9bLA,0.043478260869565216,2.1453995094716336
aGdKr0z,0.0,2.739012426706177
aLw6OD5,0.037037037037037035,2.4277482359480516
a8GdvAO,0.0,2.8258332367585934
aqn4V7L,-0.12,2.553572670479429
ayeEm6Y,-0.5,2.854378155248259
a9nj4zo,-0.5,2.8605187947464836
a5Wp9VE,-1.0,2.929287174145838
aGdKrGK,0.125,1.6582280766035324
arV1DWp,0.4,2.9856819377004897
aEPdjpO,0.0,2.589046909040597
a8GdVBO,0.5,2.8735646395797834
a0NvDpq,-0.2857142857142857,2.1527728147653855
agAr6p6,-0.38461538461538464,3.264860938110024
aBm9bE1,-0.3888888888888889,2.9008981708831523
aLw6Od6,0.07142857142857142,2.4767717995817247
avz2BRE,-0.21052631578947367,2.58594750430131
adVyWRQ,0.07142857142857142,3.0633909220278057
aeDKqRq,-0.26666666666666666,2.838799950764856
a2WEArZ,-0.6666666666666666,2.03688192726104
ax9EebK,1.0,2.151762203259462
aNgmGOw,-0.125,3.2042235480813304
a5Wp9xy,-0.24,3.1630610457618045
aNgm8N4,-0.3333333333333333,1.9042374526547452
a3wvem1,-0.1111111111111111,3.369448683347575
amvqORy,-0.3333333333333333,2.7568403652716422
aO7onNE,0.0,2.596132284898225
a2WEA9E,-0.2,2.2881963555419462
amvqOOV,-0.5714285714285714,2.478020247758367
avz2BVd,0.0,2.142863368117332
aBm9bMP,-0.06666666666666667,1.7877833208484155
a3wvzgv,-0.21428571428571427,3.0316467233633775
agAr6Pw,-0.1,3.118864958957615
aEPdjoM,-0.25,2.9156895658804545
agArpw1,-0.3333333333333333,2.2361399935858928
a7WvmxL,0.2857142857142857,1.9629077254238845
a3wvzOQ,0.42857142857142855,2.2857779746776643
avz2BjM,-0.1,1.9694406464655074
a1WpBq2,0.125,2.8903717578961645
aLw6O7v,-0.16666666666666666,1.5560919317288076
arV1D9d,0.25,2.239526957026909
aXgZm62,-0.11764705882352941,2.2749335616635356
agArp9q,0.0,2.6298576327168353
a9nj4oL,0.1111111111111111,1.8718021769015913
aLw6OZv,-0.2916666666666667,3.1943674058394693
abG3L68,-0.38461538461538464,1.9274253343812102
aoPmGwm,-0.125,3.2250108134357167
ax9EeLn,0.0,3.347708696711169
aBm9b72,0.16666666666666666,2.0515127661548256
a8GdvRd,-0.2857142857142857,2.4474490872530996
aD4Rq97,0.0,2.844718744222986
aBm9bAQ,-0.25,3.2188758248682006
apGKnXW,0.35294117647058826,1.8375690052593492
avz2B2E,-1.0,3.4657359027997265
ax9EeXp,0.0,1.925931682124427
aGdKr30,0.03076923076923077,3.4697416306166535
aWxBe7q,-0.1111111111111111,2.8173055610215774
aAeBLzR,1.0,2.622436448379218
a0NvWRv,-0.14285714285714285,3.0012724539296065
awBN9qB,-0.04918032786885246,2.2029064108036502
aVwj9GK,-0.2,3.3440389678222067
aP76zLP,-0.2857142857142857,2.092513623247189
awBNDNB,0.25,1.955388893009857
amvqyqd,-0.25,1.9374712804094487
aEPdbvn,-0.45454545454545453,2.5276315944543417
agArZzv,0.0,2.553899521274952
aEPdje9,-0.08,2.617395832834079
apGKXq5,0.125,2.042027105829578
abG3oXp,0.25,2.302585092994046
aZyqKPW,-0.04,1.993396815321301
aeDKyQb,-0.2857142857142857,2.545531271604435
aj9Qj6x,-0.2857142857142857,3.3214324131932926
aQd6Kpd,-0.05714285714285714,2.7084774602413737
a2WEVYe,0.3125,2.6972073151775025
aeDKE0b,0.0,1.791759469228055
aEPdbzN,0.125,2.8763855159214247
aXgZzXD,0.17142857142857143,2.3180892795300108
aAeB710,-0.21428571428571427,1.6739764335716716
a6Krzy8,-0.06666666666666667,2.0541237336955462
ayeEAnb,0.2857142857142857,2.03688192726104
awBNDKW,0.3333333333333333,2.2192034840549946
aBm9MQ1,0.0,3.5953533961031128
aEPdbne,-0.18181818181818182,2.697365301002194
aWxBAmZ,0.0,2.041529495657587
aAeB7R9,-0.6666666666666666,2.371577964480997
aR76GeQ,-0.18461538461538463,2.7900141389536404
a8Gd9yZ,-0.09375,2.8982769374032777
ayeEAxq,-0.14814814814814814,2.699239571420055
aGdKqK6,0.1111111111111111,2.5844362451350333
ax9E80Y,-0.16666666666666666,2.1400661634962708
aoPm6e3,-0.23076923076923078,2.45315795147342
awBNDAR,-0.07692307692307693,1.7199053654600713
aP760Rg,0.25,2.187922184673906
aZyqK7n,-0.1724137931034483,2.294863046900135
arV105y,-0.5,2.9988524008902346
aAeB7P0,-0.3333333333333333,2.7939114917086023
aBm9MmP,0.2777777777777778,2.0527732945976744
aXgZzYz,0.25,1.9328380674879606
aoPm653,-0.2857142857142857,2.2669579153508947
an4e39B,-0.23529411764705882,3.595640298988455
aD4RrEw,0.0,2.4849066497880004
a6Krz1m,-0.2127659574468085,2.0992441689760155
awBNDMQ,0.0,2.6567569067146595
avz2V5d,0.2,2.133508762950112
aLw631P,0.08333333333333333,2.5745188084776873
a1WpnP2,0.3076923076923077,2.181224235989778
arV10y5,0.0,3.068052935133617
aAeB7Y9,-0.2857142857142857,2.7969117173800013
aO7oOov,0.12903225806451613,2.3608540011180215
aBm9Mdz,-0.0625,2.6239670838916687
aK74y7g,0.18518518518518517,2.4803919694334735
abG3oev,-0.17391304347826086,2.817945871925428
aVwj8gn,0.0,2.1972245773362196
aK74yEO,0.08333333333333333,3.75433667076858
aZyqKwQ,0.20833333333333334,3.277683671296787
a9njerZ,0.3333333333333333,2.6026896854443837
an4e3OL,0.0,2.268683541318364
aBm9M6Q,0.2857142857142857,3.3608896581740626
aVwj4qM,0.3333333333333333,3.2308043957334744
aj9Qj71,0.16666666666666666,2.2624459254037013
a9nje6L,0.0,1.5034529821446843
aNgm8jA,0.625,1.745849767923977
a6Kr8x9,-1.0,2.717528945056754
adVyMxB,-0.07692307692307693,2.6983413869752493
aR76GM5,0.0,2.3501535099131554
avz2Vz5,0.21428571428571427,2.0501711593797225
aO7oO12,0.08695652173913043,2.727258474740477
aBm9MnP,0.0,1.745668362027788
abG3o2p,-0.125,2.6044518004377832
aVwj8RO,-0.5,1.8718021769015913
azm7z4j,-0.20454545454545456,4.526403259903713
a8Gd9ee,0.06666666666666667,3.5930883894722605
aeDKERb,-0.09375,1.7475882509149174
aZyqKR0,0.0,1.9965538818740682
aoPm6ng,0.0,2.3978952727983707
a9njemD,0.0,2.521582128346407
arV10r7,0.058823529411764705,2.467514907076131
abG3omL,-0.125,2.912581905221821
abG3ooX,-0.2,2.966357664874087
an4e3gz,0.0,1.9404004932443437
a5WpAvr,0.05263157894736842,2.703388187996399
aYyjBB7,-0.375,2.6692103677859462
ayeEAA8,-0.5,1.9218125974762528
amvqyQX,0.03296703296703297,3.5084110179405306
awBNDDy,0.14285714285714285,2.086767581771909
aeDKEwj,0.16666666666666666,2.322833253823993
aVwj8ry,0.07692307692307693,2.2356908581640154
a8Gd9QV,0.6,1.636518871036771
a0NvGzv,-0.5,3.1618983901256605
aNgmX53,-0.1,2.05127066471314
a9njeGj,-0.2857142857142857,2.0476928433652555
aj9Qjvg,0.3076923076923077,2.2617630984737906
a0NvGqn,-0.04597701149425287,2.4529692900258273
a1Wpnj8,0.23076923076923078,2.4155635769316843
a6KrzRe,0.024390243902439025,2.3871424810221087
arV10Ld,-0.625,2.3774864011671637
a5Wpv2L,0.0,2.659260036932778
aAeB7GE,0.0,2.097141118779237
abG3LWO,-0.3333333333333333,2.839496087235711
aAeB7jE,-0.05555555555555555,2.272507637756768
a5WpAYL,0.0,2.623632859289627
adVyM49,0.07692307692307693,2.977713768051313
aO7oOXy,0.16666666666666666,3.8043923412357805
aj9QM7R,0.0,3.975668270588502
a8GdvE3,0.14285714285714285,2.642622395779755
aEPdbPK,-0.3333333333333333,2.1621332575249492
aP760NK,0.0625,2.4203681286504293
aEPdbje,0.4,1.7976942047478695
azm7zXN,0.0,1.9963410026822053
aGdKqv5,0.0,2.629487878599108
aYyjB8V,-0.16666666666666666,2.9064455827272258
an4eZYb,0.0,2.1640890157401205
aVwj14K,-0.3333333333333333,3.835861644462582
a7Wvg52,-0.21428571428571427,3.5585176362506927
azm7z6z,0.75,2.8134107167600364
a2WEgYY,0.07894736842105263,1.550597412411167
a1Wpnz2,-0.25,3.0827436505436205
aQd6bp7,-0.3157894736842105,2.12389330425067
aZyqXWQ,-0.15384615384615385,2.5676928434072877
a8GdNb3,0.16666666666666666,2.5902671654458267
a2WEg5O,-0.18181818181818182,2.9435151915718767
aZyqXq3,0.0,3.5553480614894135
aBm9MjN,1.0,2.1355310083308794
aD4RqKB,-1.0,2.4592171636726894
avz2q7O,0.21052631578947367,2.6756467770475507
aqn4MbQ,0.02,1.942361948999216
a0Nvg8O,-0.25,2.7016807528167304
a1WpgKG,0.13043478260869565,2.2147469280284215
aYyj64v,0.18181818181818182,2.434410485773468
aNgmMzb,-0.14634146341463414,2.8870984325511957
a9njwK6,-0.21428571428571427,2.445685936634719
agAr9Yw,0.2,2.386466576974748
abG3DzO,0.07142857142857142,2.7019711550258276
aEPdKge,-0.07407407407407407,3.034872181891261
aZyqXm0,-0.2631578947368421,2.9536073472533197
amvqQ5y,-0.09523809523809523,3.042689256641762
aAeB76R,0.3,2.653241964607215
awBNjox,-0.045454545454545456,3.247551624844867
aQd6bR2,-0.038461538461538464,1.6465195873386322
aqn4OPP,-0.05555555555555555,2.9545095577300367
adVyA8Q,0.1,1.7346010553881064
a8GdN7p,-0.08571428571428572,2.597384633214691
an4eZzo,0.0,3.1057756848713
aj9Qvm0,0.0,2.3904969653169257
aP76LRq,0.03571428571428571,1.824975519236585
azm7yeN,0.0,2.618763510275445
avz2XAq,0.42857142857142855,2.365559892155434
aQd6bzz,-0.045454545454545456,2.112623808183277
a1WpgP8,0.047619047619047616,2.688707238259079
aAeBAyd,-0.5,1.8718021769015913
aj9Qv90,-0.3333333333333333,2.0014800002101243
arV1Eyd,0.06451612903225806,3.3724293114857127
amvqQov,-0.125,2.740840023925201
avz2qQZ,-0.08823529411764706,3.3463891451671604
a6Krzpq,-0.2857142857142857,2.9055811765596933
avz2qoq,-0.09090909090909091,2.357165661298182
arV1Emy,-0.36363636363636365,3.3255687857598057
a0NvgVL,-0.2,2.3425178033294167
aR76WZA,-0.5,1.6529230243738393
apGKj2b,-1.0,2.5494451709255714
a8GdNm6,0.047619047619047616,2.613117308606643
arV1E5B,0.0,3.248434627109745
aXgZ3Nb,-0.1111111111111111,2.184802057337662
a9njw5m,-0.15789473684210525,3.295836866004329
arV1Ex5,-0.03125,3.2153139333018403
azm7yRb,0.38461538461538464,2.55348791394253
aK74y66,0.5,3.2277254401451834
a8GdN06,-0.29411764705882354,2.4336133554004498
a0NvgEO,0.2222222222222222,1.80005827204275
aWxByb4,-0.125,3.4369154642642346
a9njwXL,-0.3333333333333333,2.633547673804289
a8GdNGV,-0.14285714285714285,2.2082744135228043
aWxBAdA,0.4166666666666667,2.962493632078257
aeDKzWW,0.22,3.5665876428143486
a8GdNoY,0.2,2.760009940032921
aD4R9N9,-0.07692307692307693,2.49784344081872
avz2qXX,0.25,3.2188758248682006
amvqQbd,0.23529411764705882,3.2165874943501884
avz2q4b,0.0,2.657130110674953
aEPdKjn,-0.07692307692307693,3.5718773634406245
aK74ZXN,-0.16666666666666666,1.817077277212345
a0NvgDX,-0.125,2.367123614131617
aGdKvvK,0.2222222222222222,2.1400661634962708
awBNjDW,0.2727272727272727,2.3535051834213028
azm7yop,-0.16666666666666666,1.754019141245208
azm7yDZ,-0.047619047619047616,2.671188607798052
an4eZwq,0.16666666666666666,3.0258303047112705
a1WpggG,0.08333333333333333,4.0060336398903855
a1Wpg6b,0.25,2.3092296357127142
ayeErAY,0.0,2.5902671654458267
a5WpAjq,0.0,2.4304184645039304
aMxe7WM,0.0,3.1346735347177206
aYyj6XN,-0.4117647058823529,2.4672070726885993
a0Nvgyv,0.0,3.240185611454952
aZyqXoW,0.0,2.6210388241125804
aGdKvmG,0.13333333333333333,3.5539865908910926
aBm9zBZ,-0.12903225806451613,2.757475084429733
