id,comments count,section,type,person,people,cat,dog,other animal,poster,clothing,car,toy,tree,glasses,building,electronic device,airplane,guitar,pattern,image_text,comments,score,log_score
a6Krg22,32,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,6.536231884057971,2.0197223069782138
a6Krg5m,24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,3.231404958677686,1.4425340794427668
a6KrG8m,420,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.48062015503876,4.412563358533963
a6KrGb2,185,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.20731707317073,4.372068681840447
a6KrgKb,121,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,10.297872340425531,2.4246144195318804
a6KrGoR,35,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.0,2.8903717578961645
a6KrGwe,77,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.35,3.232778730037192
a6KrK7q,172,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,5.8708791208791204,1.9272920632408783
a6KrLYe,41,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0,17.821782178217823,2.93501482564717
a6Krn7R,95,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.149253731343286,4.080063973799469
a6KrnD9,98,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,42.7536231884058,3.7785744251095794
a6Kro9b,41,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.0435,33.86486486486486,3.5514795847114935
a6KrP32,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,-37.5,5.666666666666667,1.8971199848858813
a6KrP4R,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.6667,5.666666666666667,1.8971199848858813
a6KrP6L,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,7.5,2.1400661634962708
a6KrPeR,10,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.5,0.7777777777777778,0.5753641449035618
a6KrPP8,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,-30.0,4.0,1.6094379124341003
a6KrPpm,5,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,0,1.4444444444444444,0.8938178760220965
a6KrPqA,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,-33.3333,46.064516129032256,3.8515193440376394
a6KrPQR,6,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46,-14.2857,3.090909090909091,1.4087672169719492
a6KrPRq,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,11,2.4849066497880004
a6KrpwL,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8824,14.088888888888889,2.713958637788376
a6KrPwm,26,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,180,0,66.5,4.212127597878484
a6KrPXb,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,4.0,1.6094379124341003
a6KrR0R,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,-5.0,6.333333333333333,1.992430164690206
a6KrRKR,34,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,14.842105263157896,2.762671285582435
a6KrRO2,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-6.6667,29.0,3.4011973816621555
a6KrRoN,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50.0,15.0,2.772588722239781
a6KrVDe,73,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.4595,24.12,3.223664341599998
a6KrVRA,124,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.317073170731707,3.3075118975848325
a6Krw4L,89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,34.476190476190474,3.5688617806561367
a6KrwQL,62,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.35164835164835,3.308776795850742
a6KrX1L,136,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,16.3882863340564,2.8557967803279976
a6Krx4A,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.6667,13.4,2.667228206581955
a6KrxAm,167,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,7.460207612456747,2.13537371379654
a6Krxbb,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,11.3,2.509599262378372
a6Krxdq,39,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.3333,7.175,2.101080716783317
a6Krxjq,42,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,10.904109589041095,2.4768836841170008
a6Krxqm,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.222222222222221,2.5032557884561966
a6KrxR9,20,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,133,4.5455,3.4444444444444446,1.491654876777717
a6KrxX2,39,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,34.316326530612244,3.5643453649647725
a6KrxZN,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,-20.0,14.727272727272727,2.755396321699408
a6KrY1N,12,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,2.727272727272727,1.3156767939059373
a6KrY2q,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.75,1.55814461804655
a6KrY4b,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2.4849066497880004
a6KrY6e,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.3571428571428572,0.8574502318512216
a6KrYg9,13,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,-21.4286,0.967741935483871,0.676886659688165
a6KrYLA,5,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,252,12.5,3.3333333333333335,1.4663370687934272
a6KrYMb,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.25,3.25,1.4469189829363254
a6KrYnL,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,0.3483066942682158
a6KrYoe,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3333333333333335,1.2039728043259361
a6KrYRe,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0.0,1.3,0.8329091229351039
a6KrYxA,23,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8333333333333334,0.6061358035703156
a6KrYXR,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,-25.0,2.9,1.3609765531356006
a6KrYyA,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,2.3978952727983707
a6Krz1m,73,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,-5.4348,7.3061224489795915,2.1169928873319686
a6KrZ8L,258,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,30.0873786407767,3.436801905327024
a6Krzpq,7,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-7.1429,17.892857142857142,2.9387839216830955
a6KrzqN,51,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,78,0,5.923076923076923,1.9348603128687283
a6KrzRe,38,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1282,10.5,2.4423470353692043
a6Krzy8,15,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-15.0,6.938775510204081,2.07175904550782
a6NWvBm,307,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,67,0,48.39944903581267,3.899939271010479
a7Wv0rA,302,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,109,0,15.008048289738431,2.7730916138772344
a7Wv0Xz,684,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27.417602996254683,3.3470087769675043
a7Wv0ZA,75,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,40.22429906542056,3.7190278656430333
a7Wv1nr,146,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.412790697674419,2.7351977294755727
a7Wv2LA,158,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.875739644970412,3.1728628657809756
a7Wv3W2,377,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47,0,43.44607843137255,3.7942767338018397
a7Wv69L,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.1429,15.043478260869565,2.7753024281113774
a7Wv6Ez,69,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.4082,69.18032786885246,4.251068041971635
a7Wv6qr,24,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83,0,6.266666666666667,1.9832976811269336
a7Wv7Bb,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,247,0,8.583783783783783,2.260072480995883
a7Wv7bx,126,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,18.839195979899497,2.98765957582888
a7Wv89m,105,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6296,13.102564102564102,2.6463566320968703
a7Wv94b,104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0,43.70967741935484,3.8001899752647024
a7Wv9Ke,58,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,46.5609756097561,3.8620125848534848
a7Wv9X2,797,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,142,0,37.84615384615385,3.659609071813823
a7WvA9q,57,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,-30.4348,7.366666666666666,2.1242555574696285
a7WvADm,15,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,4.1667,9.545454545454545,2.3556949183079943
a7WvAEw,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3333,31.5,3.481240089335692
a7WvAnz,55,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.82608695652174,3.4283613106029778
a7WvArm,20,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,259,0,5.76595744680851,1.9119037810701183
a7WvAz2,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.464285714285714,2.1358556309599273
a7WvAZe,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6667,11.0,2.4849066497880004
a7WvB9x,21,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,156,0,16.145833333333332,2.8417551897691786
a7WvBjL,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,33.48,3.5403794457954922
a7WvbKb,157,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.17361111111111,3.2647516936911347
a7Wvbrz,177,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86,-7.8704,39.97435897435897,3.7129464801965733
a7WvBWm,18,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,13.241379310344827,2.6561517629745586
a7WvDGx,204,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,0,24.012422360248447,3.219372595866991
a7WvDoe,116,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.317191283292978,2.851699723892317
a7WvdWb,72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.112994350282486,2.0934670170343406
a7WvG1m,76,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,14.0,2.70805020110221
a7WvG3r,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,13.666666666666666,2.6855773452501515
a7Wvg52,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,-10.7143,38.375,3.6731310971457973
a7WvG8L,25,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.5294,4.112244897959184,1.631638622414293
a7WvgDq,35,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,286,0,13.0,2.6390573296152584
a7WvGGq,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,33.5,3.5409593240373143
a7WvGjL,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,-41.6667,9.0,2.302585092994046
a7WvgLw,14,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,0,9.972222222222221,2.3953668264450116
a7WvGmz,31,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,14.59016393442623,2.746640198372079
a7WvGXr,6,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.739130434782608,1.9079309009900969
a7WvgYz,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.5,6.410256410256411,2.0028650419827856
a7WvLYe,139,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38.861702127659576,3.6854160165236833
a7Wvmeb,16,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,-15.0,20.95,3.08876713952118
a7WvmxL,8,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.5,6.375,1.9980959022258835
a7Wvmz2,150,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76.58823529411765,4.351415808661098
a7Wvn7L,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4286,14.831168831168831,2.7619807076275875
a7Wvn9r,42,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,23.28,3.1896529661912973
a7Wvng2,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,12.333333333333334,2.5902671654458267
a7Wvnpe,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,-10.7143,14.361702127659575,2.7318775371827675
a7WvnX2,13,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.0,9.2,2.322387720290225
a7Wvnxx,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.5455,16.375,2.8550323914508557
a7WvOjb,66,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1905,9.117647058823529,2.314281132757237
a7WvP8A,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.0,18.846153846153847,2.9880102274600806
a7WvPnm,28,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8889,8.950819672131148,2.297654926886187
a7WvPqq,280,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.634005763688762,3.4542326737404574
a7WvPWb,31,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.625,16.19402985074627,2.8445622218648703
a7WvPXx,37,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,7.657894736842105,2.1584715910389862
a7WvPZw,34,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.0,6.508771929824562,2.0160719277472468
a7WvQ0r,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,1.0986122886681098
a7WvQ1A,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,-16.6667,1.5,0.9162907318741551
a7WvQ3b,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.0,2.0794415416798357
a7WvQ6w,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,28.75,3.392829131991639
a7WvQ8z,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.3333,4.0,1.6094379124341003
a7WvQbw,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,-50.0,4.0,1.6094379124341003
a7WvQDx,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,-50.0,0.25,0.22314355131420976
a7WvqEL,100,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23.369565217391305,3.193335026583065
a7WvQEq,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,1.0560526742493137
a7WvQer,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.252762968495368
a7WvQm2,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72,0.0,13.0,2.6390573296152584
a7WvQoz,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0.0,0.9166666666666666,0.6505875661411493
a7WvQVe,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-50.0,3.0,1.3862943611198906
a7WvQvm,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,-50.0,10.0,2.3978952727983707
a7WvQwb,35,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,4.591549295774648,1.721256403645875
a7WvQZ2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,-50.0,1.5,0.9162907318741551
a7WvR3e,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,3.0,1.3862943611198906
a7WvRBr,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.3862943611198906
a7WvRDr,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0.3364722366212129
a7WvRdz,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6923,22.0,3.1354942159291497
a7WvRGA,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,2.5,1.252762968495368
a7WvRjw,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-25.0,4.6,1.7227665977411035
a7WvRKq,14,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,-20.0,3.6666666666666665,1.5404450409471488
a7WvRMe,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.5,5.0,1.791759469228055
a7Wvrnq,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.770833333333333,1.9126241714218466
a7WvRO2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0986122886681098
a7WvRRm,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.75,0.5596157879354227
a7WvRwm,67,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,-10.0,19.88372093023256,3.038969952608637
a7WvRzL,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,-25.0,0.5555555555555556,0.44183275227903923
a7WvVOr,188,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,11.82554945054945,2.55143923228724
a7WvvRL,475,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,0,9.96264367816092,2.394493463944083
a7WvwXe,295,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,23.566666666666666,3.2013905105271814
a7Wvx6e,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,60.73134328358209,4.122791796797299
a7Wvx9A,320,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,61.95,4.142340760490356
a7WvxE2,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,-25.0,36.32258064516129,3.61959852270853
a7WvxQ2,25,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,0,14.233333333333333,2.723486009232049
a7WvY1r,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.375,12.1875,2.579269411236285
a7WvY6b,16,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.3862943611198906
a7WvY7b,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,25.0,2.0,1.0986122886681098
a7WvY9w,23,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,-4.0,10.88679245283019,2.4754279058334565
a7WvyBm,53,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,-3.0303,21.75,3.1245651453969594
a7WvYdb,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,-40.0,2.3636363636363638,1.213022639845854
a7WvYje,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,223,0.0,2.2,1.1631508098056809
a7WvYKx,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,19.0,2.995732273553991
a7WvYN2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.1429,1.5384615384615385,0.9315582040049435
a7WvYnx,34,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,-11.7647,1.0,0.6931471805599453
a7WvYoe,19,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8947,1.0714285714285714,0.7282385003712153
a7WvYqe,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.5,2.0,1.0986122886681098
a7WvYVL,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.4,1.4816045409242156
a7WvYvw,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6667,14.0,2.70805020110221
a7WvYwz,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86,0,1.6,0.9555114450274363
a7WvYyx,13,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,4.0,1.6094379124341003
a85rP0p,83,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,-6.0,55.72727272727273,4.038255095571057
a85rPZ1,258,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.06976744186046,3.872653443988206
a85rrDV,153,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41.10982658959538,3.7402811241315264
a85rrx3,60,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.808510638297872,2.468820512036376
a85rrZe,60,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4483,7.181069958847736,2.101822943875971
a8Gd0y1,61,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,-14.0625,24.58041958041958,3.2418271986909035
a8Gd1LV,162,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,88,0,19.97938144329897,3.0435401193733127
a8Gd1od,867,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,14.587301587301587,2.746456581962933
a8Gd3np,106,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,348,0,13.738805970149254,2.690483877384311
a8Gd40V,103,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.6047,6.648760330578512,2.0345435864168113
a8Gd40Z,184,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,13.408450704225352,2.667814888910311
a8Gd5xp,337,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,0,21.403252032520324,3.1092061283466235
a8Gd5Z6,341,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0,26.12,3.3002714630721948
a8Gd6R3,70,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.5455,20.439560439560438,3.065237834106261
a8Gd76Q,76,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.963768115942027,3.256702032147749
a8Gd7ed,41,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.72527472527472,4.122693486015582
a8Gd8RV,72,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,304,0,18.204761904761906,2.9551582641558993
a8Gd8ze,71,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31,0,19.614173228346456,3.025978860011254
a8Gd916,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,28.833333333333332,3.3956263366127
a8Gd941,227,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.804255319148936,3.211015223901391
a8Gd9ee,17,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,-15.0,36.76,3.6312503412773
a8Gd9OZ,231,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.745689655172413,3.425749810611728
a8Gd9QV,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.0,4.22,1.6524974018945473
a8Gd9yZ,35,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-9.2593,17.77777777777778,2.932674137586854
a8GdA3O,219,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.65962441314554,3.1637699840855076
a8Gdb1O,2217,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.367063492063494,3.698014192364422
a8GdbLp,66,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,-14.6552,26.301369863013697,3.3069368790644034
a8GdDd6,381,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,15.441798941798941,2.799826808325224
a8GdDdQ,207,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.609848484848484,2.6816958550619114
a8GdDLQ,73,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.19672131147541,3.005520279920154
a8Gddpp,36,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.481865284974093,2.3496466482628597
a8GdDQe,471,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,20.07660020986359,3.0481634302990823
a8GddYV,382,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,19.42962962962963,3.0169862799148177
a8GdE7V,62,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.44736842105263,3.4796193434379585
a8GdeLZ,36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.0,5.724770642201835,1.9057978196575078
