id,comments count,type,image_pred,sentiment_pred,keywords_pred,score,log_score
aj9Qr2g,214,1,2.3408259831561082,2.4965999361681948,2.3513097864529944,10.681818181818182,2.458033631536904
aj9QrdG,125,2,2.3408259831561082,2.017710561387081,2.3513097864529944,22.324324324324323,3.1494967784392034
aj9QRMq,25,1,1.9858853063927502,2.3558205083398147,2.350917486874458,13.204545454545455,2.6535620158181406
aj9QRvG,44,1,2.450325099070172,2.017710561387081,2.3416639538891992,13.833333333333334,2.6968769005040847
aj9QV5p,80,1,2.32936893362563,2.017710561387081,2.5617236367411946,33.524193548387096,3.5416603405399094
aj9Qv90,3,2,2.3929680813994323,1.9515567124660373,2.3513097864529944,6.4,2.0014800002101243
aj9Qvm0,11,1,2.2791942615000553,2.236346824773456,2.3187029373766843,9.91891891891892,2.3904969653169257
aj9QvRG,2,1,2.4587531418918838,2.0367613394049524,2.3513097864529944,36.166666666666664,3.615412302232064
aj9QvY1,13,1,2.450155899359081,2.017710561387081,2.2753045758819366,25.0,3.258096538021482
aj9Qw10,24,2,2.32936893362563,2.017710561387081,2.3052571827876442,17.526315789473685,2.9191921964316565
aj9Qw58,180,2,2.2999313044332492,2.017710561387081,2.3416639538891992,22.175182481751825,3.143081985498667
aj9QwBg,4,2,2.3408259831561082,2.0990137251280756,2.3513097864529944,8.0,2.1972245773362196
aj9QwM1,49,1,2.32936893362563,2.017710561387081,2.3513097864529944,4.495495495495495,1.7039287558550227
aj9QWqQ,63,2,2.3408259831561082,2.017710561387081,2.3513097864529944,23.24742268041237,3.188310330515135
aj9Qy60,83,1,2.450986312822132,2.510049867973113,2.3513097864529944,30.304545454545455,3.4437633091923368
aj9QyL8,109,1,2.4411750612921677,2.017710561387081,2.373524384405721,25.227544910179642,3.266810190953737
aj9QyQw,17,1,2.4702644797774447,2.017710561387081,2.3513097864529944,15.293103448275861,2.7907419169473235
aj9Qz90,1,1,2.462215897675194,2.017710561387081,2.3513097864529944,12.666666666666666,2.614959778036198
aj9QzdQ,73,2,2.32936893362563,2.017710561387081,2.2618323158594733,11.560747663551401,2.5305766866211887
aj9Qze0,18,1,2.3408259831561082,2.335058477907053,2.358185739910055,5.666666666666667,1.8971199848858813
aj9QzLq,16,1,2.3272860539195555,1.868321375798006,2.3642685716267775,2.6666666666666665,1.2992829841302609
aj9QzQ1,6,1,2.348186560991972,1.4664293374475554,2.3513097864529944,2.0,1.0986122886681098
aj9Qzqx,2,1,2.3408259831561082,1.1305783114763073,2.0989517686812373,1.6,0.9555114450274363
aj9QzrG,5,1,2.32936893362563,1.4005385281612153,2.3513097864529944,3.25,1.4469189829363254
aj9QzVR,3,2,2.3408259831561082,1.3762013089082277,2.357258406200713,6.333333333333333,1.992430164690206
aj9QzWG,12,1,1.8919404831483375,2.017710561387081,2.3513097864529944,12.142857142857142,2.575878427993727
aj9QzYG,1,1,2.463625997812503,1.2401507917942605,2.3642685716267775,2.2,1.1631508098056809
aj9Qzz0,13,2,2.3206760738947354,2.017710561387081,2.3513097864529944,2.027027027027027,1.1075809586508703
aj9QZZx,108,2,2.3408259831561082,2.017710561387081,2.3513097864529944,11.143646408839778,2.496806103697741
aK74203,119,2,2.2999313044332492,2.017710561387081,2.3416639538891992,21.763157894736842,3.1251433472054937
aK742m3,290,1,2.3408259831561082,2.017710561387081,2.3513097864529944,49.30263157894737,3.9180573934100815
aK743NO,78,2,2.3408259831561082,2.017710561387081,2.3513097864529944,31.346153846153847,3.476495121951466
aK744PW,526,2,2.3408259831561082,2.017710561387081,2.227593907327755,37.209726443769,3.643090102149459
aK744rQ,74,1,2.119757501459439,2.017710561387081,2.3513097864529944,26.64835164835165,3.319566111303481
aK7456b,18,1,2.4490062213005213,2.017710561387081,2.3513097864529944,27.73076923076923,3.3579686471113352
aK745Gj,3,1,2.3408259831561082,2.4711797600079084,2.3513097864529944,8.714285714285714,2.2735975561207935
aK745PO,17,1,2.4502914600259484,2.017710561387081,2.3513097864529944,15.421052631578947,2.798564208643042
aK745wg,22,1,2.2999313044332492,2.437825676349983,2.3416639538891992,18.916666666666668,2.99155690214351
aK745Z3,11,1,2.3202393112208046,2.1503981644430477,2.016778478918813,18.9375,2.9926023805450632
aK7464g,80,1,2.0651190214802693,2.017710561387081,2.3513097864529944,10.175840978593271,2.413754393023193
aK747B1,57,1,2.440121640762744,2.017710561387081,2.357258406200713,31.9468085106383,3.4948943977031988
aK748nO,72,2,2.3408259831561082,1.9309957290437276,2.3513097864529944,22.71969696969697,3.166305798740035
aK748YZ,94,2,2.3408259831561082,2.460412730684356,2.3513097864529944,30.97222222222222,3.4648674702657725
aK7493Z,34,2,2.3408259831561082,2.3064709066911497,2.2832464425767403,15.838709677419354,2.8236803833974924
aK749LW,221,2,2.3981804389108308,2.017710561387081,2.3416639538891992,34.42320819112628,3.567367203948222
aK749QO,82,1,2.32936893362563,2.017710561387081,2.3513097864529944,21.77659574468085,3.125733506319679
aK749qW,303,1,2.2730352739844317,2.017710561387081,2.3513097864529944,13.158562367864693,2.6503195554181174
aK74BW3,108,2,2.3408259831561082,2.017710561387081,2.3513097864529944,15.2,2.785011242238338
aK74dbQ,2707,2,2.3263892443519767,2.017710561387081,2.3513097864529944,23.832236842105264,3.212142681733403
aK74DEZ,154,1,2.33571373625417,2.017710561387081,2.189158023450361,21.666666666666668,3.120895416507997
aK74Dyb,123,1,2.450445407217671,2.285073756679217,2.3513097864529944,17.025641025641026,2.8917952456810183
aK74dZZ,316,2,2.3408259831561082,2.017710561387081,2.3513097864529944,15.061682242990655,2.7764364504172168
aK74eBW,82,2,2.4272757067059527,2.017710561387081,2.341271654310663,21.21395348837209,3.100720626944775
aK74eOj,82,1,2.40293294188965,2.017710561387081,2.3513097864529944,22.89830508474576,3.1738075394664946
aK74gqO,80,1,2.4520460784119913,2.017710561387081,2.3513097864529944,15.052631578947368,2.775872797440971
aK74K8Z,132,2,2.3408259831561082,2.017710561387081,2.3513097864529944,26.121076233183857,3.3003111463992503
aK74KAj,251,1,2.4029125553738737,2.017710561387081,2.3416639538891992,9.010948905109489,2.303679384549533
aK74Kbb,3,1,2.2999313044332492,1.960587234562004,2.3416639538891992,11.333333333333334,2.512305623976115
aK74KQ1,9,2,2.3735744776329883,2.017710561387081,2.3513097864529944,6.571428571428571,2.0243817644968085
aK74LVW,16,1,2.32751550454824,2.351051836441489,2.3513097864529944,21.14,3.0973859272804907
aK74LY1,25,1,2.3259339695494283,2.5007415981857424,2.3513097864529944,21.2,3.100092288878234
aK74mE1,60,1,2.294154570065803,2.017710561387081,2.3416639538891992,18.532763532763532,2.97209323681175
aK74Mej,26,2,2.32936893362563,2.017710561387081,2.3513097864529944,21.193548387096776,3.0998016334481977
aK74MOW,68,1,2.399472607595687,2.017710561387081,2.3513097864529944,72.63934426229508,4.299179451685022
aK74MX6,5,1,2.3557866594954806,1.6255114667894621,2.3513097864529944,19.035714285714285,2.997516395347492
aK74n9W,26,1,2.450986312822132,2.1739723340442456,2.3513097864529944,14.375,2.7327428136925818
aK74NbZ,24,1,2.32936893362563,2.017710561387081,2.386178675717466,16.10909090909091,2.8396099543529085
aK74Njb,30,1,2.3016601063924242,2.42646158260167,2.3513097864529944,14.222222222222221,2.7227563484919055
aK74nM1,40,1,2.463625997812503,2.017710561387081,2.3513097864529944,12.9,2.631888840136646
aK74NmW,16,1,2.462215897675194,2.017710561387081,2.3513097864529944,4.103448275862069,1.6299164437776412
aK74NN1,31,1,2.463625997812503,2.017710561387081,2.3513097864529944,4.263736263736264,1.6608410908940652
aK74Np3,5,1,2.0587232304592464,2.017710561387081,2.3513097864529944,4.0476190476190474,1.6189166563886441
aK74NQj,24,1,2.3408259831561082,2.3399248305370115,2.3513097864529944,11.310344827586206,2.510439951793165
aK74nqO,112,1,2.273822469408619,2.017710561387081,2.3687185455153843,13.58695652173913,2.680127740482587
aK74nvW,3,1,2.3408259831561082,1.818138500382036,2.3513097864529944,12.333333333333334,2.5902671654458267
aK74nx1,111,1,2.462215897675194,2.017710561387081,2.3513097864529944,14.10948905109489,2.7153229604312896
aK74NXN,8,1,1.960804452348833,1.7268006671623997,2.3513097864529944,4.8,1.7578579175523736
aK74nZ3,450,1,2.450155899359081,2.017710561387081,2.3513097864529944,12.55361930294906,2.606653618887638
aK74o0O,9,1,2.2999313044332492,1.8703658212527075,2.3416639538891992,3.25,1.4469189829363254
aK74o81,3,1,2.2548708547367675,2.017710561387081,2.3642685716267775,0.7857142857142857,0.579818495252942
aK74oEO,7,1,2.3408259831561082,2.3822698841287897,2.3507760897308887,0.5263157894736842,0.4228568508200335
aK74oGQ,8,1,2.2666287518830806,2.017710561387081,2.357258406200713,4.352941176470588,1.6776461624606338
aK74oKb,0,2,2.3408259831561082,2.017710561387081,2.3513097864529944,11.25,2.505525936990736
aK74oMg,4,1,2.077052010855732,2.017710561387081,2.2985572723008536,0.75,0.5596157879354227
aK74oOb,30,2,2.3408259831561082,2.017710561387081,2.3513097864529944,11.25,2.505525936990736
aK74oog,9,1,2.32936893362563,2.246537190596495,2.340776839202992,0.8571428571428571,0.6190392084062235
aK74oQ6,1,2,2.3408259831561082,1.5240549016198512,2.3513097864529944,2.4285714285714284,1.2321436812926323
aK74oR6,5,2,2.3188598322640597,1.836672781143267,2.3513097864529944,1.162162162162162,0.7711087220296572
aK74orO,1,1,2.32936893362563,1.474988484206457,2.252450145307956,3.0,1.3862943611198906
aK74oW1,0,1,2.3408259831561082,2.017710561387081,2.3513097864529944,8.0,2.1972245773362196
aK74owN,4,2,2.32936893362563,2.0092035003120357,2.2966244989264966,3.0,1.3862943611198906
aK74oYN,7,1,2.3408259831561082,2.075418872429882,2.3513097864529944,2.5,1.252762968495368
aK74ozb,0,1,2.4574080950395647,2.017710561387081,2.3513097864529944,1.0,0.6931471805599453
aK74p03,48,1,2.32936893362563,2.017710561387081,2.3513097864529944,5.951612903225806,1.9389737050586562
aK74p8b,9,1,2.32936893362563,2.3000018486539386,2.303508730109365,7.636363636363637,2.1559816188021705
aK74pBZ,13,1,2.4315955485403635,2.017710561387081,2.3642685716267775,27.348837209302324,3.3445860137877093
aK74pVg,14,1,2.4594806807671206,2.3101710804100417,2.3513097864529944,17.0,2.8903717578961645
aK74pyg,298,2,2.32936893362563,2.017710561387081,2.3513097864529944,41.09451219512195,3.7399173805320087
aK74Q6Z,44,1,2.3408259831561082,2.017710561387081,2.343129146797178,8.333333333333334,2.2335922215070942
aK74Q96,1,1,2.421247712817036,1.6627257143431813,2.3513097864529944,4.333333333333333,1.6739764335716716
aK74QA6,16,1,2.2794222626906797,2.017710561387081,2.3416639538891992,3.2222222222222223,1.4403615823901663
aK74QB1,0,1,2.3389665629579612,2.017710561387081,2.227593907327755,7.0,2.0794415416798357
aK74QGg,1,1,1.977155990266846,1.0295580188454803,2.016778478918813,1.2,0.7884573603642703
aK74Qjj,20,2,2.32936893362563,2.017710561387081,2.3513097864529944,13.894736842105264,2.701007918476797
aK74QL1,3,1,2.34984900028937,1.8534821448217365,2.3513097864529944,9.09375,2.31191642042293
aK74QoW,2,1,2.45678217575906,1.5589488880372109,2.3513097864529944,3.5,1.5040773967762742
aK74Qp1,0,1,2.3408259831561082,2.017710561387081,2.3513097864529944,2.6666666666666665,1.2992829841302609
aK74QqN,4,2,2.3408259831561082,0.8320163341383932,2.3052571827876442,0.8064516129032258,0.5913644862500029
aK74QRZ,103,2,2.3408259831561082,2.1790074593651063,2.3513097864529944,47.64705882352941,3.8845913509674754
aK74QXb,19,1,2.417090346058431,2.3493185898811997,2.3513097864529944,0.8,0.5877866649021191
aK74Qxj,3,2,2.3408259831561082,1.951682876367295,2.3513097864529944,1.2727272727272727,0.8209805520698301
aK74qzQ,32,1,2.32936893362563,2.359785226450162,2.3513097864529944,14.210526315789474,2.7219877089459916
aK74R1W,4,1,2.32936893362563,1.8266101459257948,2.2966244989264966,1.5714285714285714,0.9444616088408513
aK74R23,443,2,2.32936893362563,2.017710561387081,2.3513097864529944,55.40243902439025,4.032512402682273
aK74R51,0,1,2.336327948832915,2.017710561387081,2.3513097864529944,1.6666666666666667,0.9808292530117263
aK74R6b,11,2,2.3408259831561082,2.128454550380495,2.3513097864529944,8.0,2.1972245773362196
aK74Rbj,0,1,2.504305020401829,1.3538068886614303,2.3513097864529944,2.0,1.0986122886681098
aK74RD1,4,1,2.29978437650401,2.3021274028163874,2.3416639538891992,1.2,0.7884573603642703
aK74RdN,34,1,2.462249536719418,2.017710561387081,2.3416639538891992,3.5714285714285716,1.519825753744413
aK74Reg,2,1,2.4121510497219645,1.5109723076098451,2.0989517686812373,1.5,0.9162907318741551
aK74RGj,5,1,2.32936893362563,2.36983739700603,2.3513097864529944,2.7142857142857144,1.3121863889661687
aK74RO6,5,1,2.274074634639647,2.436442433147085,2.3416639538891992,8.0,2.1972245773362196
aK74RRb,5,1,2.475079476652204,2.255773782274389,2.291245774886502,0.25,0.22314355131420976
aK74Ry3,0,1,2.4455595899018543,2.017710561387081,1.145770791297486,0.2,0.1823215567939546
aK74RZ1,11,1,2.3476387100988716,2.1396456135657034,1.819022018085946,2.142857142857143,1.1451323043030026
aK74Vpb,182,1,2.250950273339335,2.017710561387081,2.3513097864529944,10.235732009925558,2.419099057936336
aK74WAZ,285,2,2.32936893362563,2.017710561387081,2.3513097864529944,17.59760956175299,2.9230330542746628
aK74Xm3,367,1,2.462249536719418,2.017710561387081,2.3416639538891992,36.89297658862876,3.6347657806313656
aK74XMO,21,1,2.4368625990737773,2.017710561387081,2.3513097864529944,28.076923076923077,3.369944838158051
aK74y66,6,2,2.3735744776329883,1.8820609395483905,2.3513097864529944,24.22222222222222,3.2277254401451834
aK74Y6g,163,1,2.450155899359081,2.017710561387081,2.343129146797178,20.930555555555557,3.0878808952395866
aK74y7g,28,1,2.3408259831561082,2.4195893518276534,2.3513097864529944,10.945945945945946,2.4803919694334735
aK74yEO,20,1,2.330451621141063,2.428993804019395,2.3416639538891992,41.705882352941174,3.75433667076858
aK74yZZ,144,2,2.32936893362563,2.017710561387081,2.3513097864529944,42.89010989010989,3.7816890074589105
aK74z7j,176,2,2.3408259831561082,2.017710561387081,2.3513097864529944,35.21333333333333,3.589427375142276
aK74Z7W,70,1,2.4502914600259484,2.017710561387081,2.3513097864529944,11.16326530612245,2.498420368954723
aK74zL3,157,1,2.475079476652204,2.017710561387081,2.303508730109365,20.126262626262626,3.0505169407476633
aK74ZXN,8,2,2.32729083840448,1.5296945983908108,2.3513097864529944,5.153846153846154,1.817077277212345
aKdb0ZN,116,1,2.4289214815692306,2.017710561387081,2.3416639538891992,31.763513513513512,3.489315503341237
aL0qq7x,162,2,2.3122632008919535,2.017710561387081,2.3581445413010886,18.977198697068403,2.9945915580387865
aL0qx1v,199,2,2.32936893362563,2.017710561387081,2.3513097864529944,43.93979057591623,3.805323606664354
aL0qYoM,101,2,2.339047485538903,2.017710561387081,2.3513097864529944,14.613496932515337,2.7481357281778607
aLw6005,186,1,2.429614373254058,2.017710561387081,2.3513097864529944,6.310654685494224,1.9893328300105342
aLw61Xz,99,1,1.9828181620178267,2.4860507754369756,2.3513097864529944,7.168141592920354,2.1002414157905114
aLw62jz,45,1,2.352725347321023,2.017710561387081,2.3416639538891992,13.326732673267326,2.662127209790224
aLw631P,19,1,2.1400359142109497,1.959325916416685,2.3513097864529944,12.125,2.5745188084776873
aLw635g,153,1,2.287529778663642,2.017710561387081,2.3416639538891992,16.5,2.8622008809294686
aLw63Qz,11,1,2.426482367268682,2.017710561387081,2.3513097864529944,17.75,2.9311937524164198
aLw63RM,29,2,2.32936893362563,2.017710561387081,2.386178675717466,20.90909090909091,3.0869016606922846
aLw63rz,43,2,2.341946252231614,2.017710561387081,2.3513097864529944,12.151515151515152,2.576536972633925
aLw64n5,32,2,2.33571373625417,2.017710561387081,2.3513097864529944,17.92233009708738,2.9403427112779252
aLw655x,89,2,2.2999313044332492,2.017710561387081,2.4016848325044884,28.485714285714284,3.383905884552094
aLw657M,6,1,2.426482367268682,2.017710561387081,2.3513097864529944,34.666666666666664,3.574216545793796
aLw65R5,32,1,2.3408259831561082,2.017710561387081,2.3513097864529944,7.3538461538461535,2.1227220500382984
aLw65ZM,24,1,2.449995951427382,2.4061889083173966,2.3513097864529944,28.84,3.3958497753355603
aLw66qW,39,1,1.982537456731978,2.280943220098362,2.3513097864529944,22.541666666666668,3.1587719007984956
aLw6705,29,1,2.32936893362563,2.017710561387081,2.3513097864529944,8.455555555555556,2.246602458243109
aLw671P,8,2,2.326978666488161,2.3034432902700144,2.343129146797178,0.8181818181818182,0.5978370007556205
aLw673g,7,1,2.3188598322640597,2.017710561387081,2.3513097864529944,0.8333333333333334,0.6061358035703156
aLw6775,6,1,2.421620638429956,2.2684875212294267,2.3513097864529944,0.0,0.0
aLw678g,0,1,2.3408259831561082,2.017710561387081,2.3513097864529944,3.6,1.5260563034950492
aLw67dz,10,1,2.439545010230529,1.8102462746742143,2.3513097864529944,2.6666666666666665,1.2992829841302609
aLw67jA,2,1,2.4502914600259484,1.4561563833338933,2.3513097864529944,1.4444444444444444,0.8938178760220965
aLw67Lv,105,1,2.3258489603417005,2.017710561387081,2.3513097864529944,13.6890756302521,2.6871040631039516
aLw67mM,52,2,2.411316578644768,2.017710561387081,2.3513097864529944,14.095238095238095,2.7143793361538577
aLw67nv,7,1,2.4522371062478308,2.1925535570220815,2.3513097864529944,2.142857142857143,1.1451323043030026
aLw67og,3,2,2.338715916383026,2.3380257687128245,2.357258406200713,3.25,1.4469189829363254
aLw67qv,1,1,2.3408259831561082,2.4877134171255553,2.3513097864529944,8.0,2.1972245773362196
aLw67YP,5,1,2.2999313044332492,2.3147241902757107,2.050405886070009,2.3333333333333335,1.2039728043259361
aLw68x6,54,2,2.3408259831561082,2.017710561387081,2.3513097864529944,26.339080459770116,3.3083171972177525
aLw6A8v,99,1,2.3408259831561082,2.017710561387081,2.2594514797431273,21.45774647887324,3.111635609408797
aLw6AQA,80,1,2.464322122446975,2.017710561387081,2.3416639538891992,38.558510638297875,3.677780857873351
aLw6b4W,6,1,2.4574080950395647,1.6965042020410064,2.3513097864529944,12.333333333333334,2.5902671654458267
aLw6B5g,106,1,2.399184371106209,2.017710561387081,2.016778478918813,13.129943502824858,2.64829619830379
aLw6bbz,16,2,2.356241674033893,2.2368853558848887,2.3416639538891992,27.565217391304348,3.352189802555461
aLw6bev,113,2,2.3408259831561082,2.5138580707385634,2.3513097864529944,24.968586387434556,3.2568875916723434
aLw6bv5,13,2,2.3557866594954806,2.317883173703602,2.357258406200713,14.5,2.740840023925201
aLw6bVV,232,2,2.32936893362563,2.017710561387081,2.4432807951311655,9.774358974358975,2.3771691422812538
aLw6E8P,141,2,2.356241674033893,2.017710561387081,2.365549509623243,35.19553072625698,3.5889356506092023
aLw6EEv,28,1,2.432333675360102,2.2612840703961847,2.3513097864529944,20.0,3.044522437723423
aLw6Egv,21,2,2.3735744776329883,2.017710561387081,2.3513097864529944,6.857142857142857,2.0614230361771577
aLw6EjP,99,2,2.32936893362563,2.017710561387081,2.3513097864529944,10.976470588235294,2.4829439406201517
aLw6g1x,165,1,2.4075668126482443,2.017710561387081,2.3416639538891992,22.971830985915492,3.176879432092004
aLw6G9x,194,1,2.34984900028937,2.017710561387081,2.3513097864529944,14.976190476190476,2.7710995186883136
aLw6j2v,101,2,2.335308966269364,2.5442245550409983,2.357258406200713,28.62876254180602,3.388745597021346
aLw6jDW,99,2,2.4634362902243785,2.017710561387081,2.3513097864529944,21.84294871794872,3.1286424796923886
aLw6KoM,46,1,2.425676946864893,2.017710561387081,2.3513097864529944,11.909090909090908,2.55793178480289
aLw6KwV,134,1,2.300727702165434,2.017710561387081,2.3513097864529944,11.188888888888888,2.500524789944965
aLw6m55,222,1,2.4466789207165855,2.017710561387081,2.3052571827876442,16.33884297520661,2.852949243359501
aLw6MjP,201,1,2.3224361279082193,2.017710561387081,2.3513097864529944,24.76851851851852,3.249153534401671
aLw6Mwv,1695,2,2.3408259831561082,2.017710561387081,2.3513097864529944,35.06570302233903,3.5853423589678926
aLw6mxv,192,1,2.46313767050157,2.017710561387081,2.357258406200713,43.72611464968153,3.8005575513800696
aLw6N5z,18,1,2.3387478879349586,2.3279159029151595,2.3513097864529944,5.583333333333333,1.8845412026790211
aLw6NDM,33,1,2.271939957887863,2.017710561387081,2.3513097864529944,8.323529411764707,2.232541249261119
aLw6NOM,16,2,2.3408259831561082,2.216716299895931,2.3513097864529944,25.151515151515152,3.263907129616948
aLw6Np6,5,1,2.39866550971838,2.0983568159042623,2.3416639538891992,20.72,3.0782334950657346
aLw6NQW,3,1,2.3408259831561082,2.4174278179279174,2.3513097864529944,8.733333333333333,2.2755564206061263
aLw6NrW,11,1,2.3408259831561082,1.909347899983012,2.3513097864529944,13.151515151515152,2.6498216962024173
aLw6nwg,75,1,2.3408259831561082,2.4407877362403103,2.3052571827876442,13.142857142857142,2.649209701079277
aLw6O6V,5,2,2.32936893362563,2.3063144044451427,2.3513097864529944,7.5,2.1400661634962708
aLw6O7v,52,1,2.3408259831561082,2.4987939888398034,2.3513097864529944,3.74025974025974,1.5560919317288076
aLw6obx,22,2,2.3408259831561082,2.017710561387081,2.3513097864529944,6.24,1.979621206397625
aLw6OD5,28,1,2.3408259831561082,2.182206162417481,2.3513097864529944,10.333333333333334,2.4277482359480516
aLw6Od6,13,1,2.323841900515163,2.301478163305113,2.3513097864529944,10.902777777777779,2.4767717995817247
aLw6oEV,35,1,2.3185843193397493,2.017710561387081,2.3416639538891992,11.96,2.561867690924129
aLw6OK6,968,1,2.3122632008919535,2.017710561387081,2.3416639538891992,7.529051987767584,2.1434782167302355
aLw6omv,21,1,2.410682479017339,2.017710561387081,2.3416639538891992,16.423076923076923,2.857795587461552
aLw6OyW,354,1,2.4111203066197455,2.017710561387081,2.3513097864529944,17.488372093023255,2.9171419989607696
aLw6oZ6,107,2,2.3387478879349586,2.017710561387081,2.3513097864529944,18.35112359550562,2.9627504847411656
aLw6OZv,31,2,2.3408259831561082,2.474603489094411,2.3513097864529944,23.394736842105264,3.1943674058394693
aLw6pR5,54,1,2.3122632008919535,2.0062253231410763,2.2385597657032057,10.236994219653178,2.4192113905226056
aLw6QKA,143,1,2.3339022415031407,2.017710561387081,2.3513097864529944,26.568421052631578,3.316670952907171
aLw6r1W,41,1,2.3337164739777685,2.017710561387081,2.2385597657032057,4.525,1.7092832474038167
aLw6rgP,2,1,2.3408259831561082,1.745934573478553,2.3513097864529944,8.25,2.224623551524334
aLw6rMA,29,1,2.32936893362563,2.1217669998039392,2.3513097864529944,13.88888888888889,2.700615222614692
aLw6rOA,22,1,2.450155899359081,2.017710561387081,2.3513097864529944,16.384615384615383,2.855585641810749
aLw6rQ6,25,1,2.3408259831561082,2.481433354790052,2.362686053324575,24.083333333333332,3.2222036149608755
aLw6ryW,1,1,2.3408259831561082,2.017710561387081,2.3513097864529944,5.466666666666667,1.8666607774011728
aLw6V2P,54,1,2.3408259831561082,2.017710561387081,2.2985572723008536,7.25,2.1102132003465894
aLw6VAg,78,1,2.354486691500731,2.017710561387081,2.3513097864529944,32.34920634920635,3.5070339744534675
aLw6VmA,13,1,2.450986312822132,2.017710561387081,2.3513097864529944,9.95890410958904,2.394152286519536
aLw6VwM,6,1,2.32936893362563,1.4544696965598714,2.3513097864529944,6.6,2.028148247292285
aLw6VZM,287,1,2.2604319236000245,2.017710561387081,2.357258406200713,14.134246575342466,2.7169601609466913
aLw6w06,169,1,2.3735744776329883,2.017710561387081,2.3513097864529944,14.719033232628398,2.7548722859132404
aLw6w8V,70,2,2.3408259831561082,2.017710561387081,2.3513097864529944,68.52941176470588,4.241749853909828
aLw6WoW,123,1,2.32936893362563,2.017710561387081,2.3513097864529944,51.66379310344828,3.963928181543402
aLw6x0M,17,1,2.2999313044332492,2.089776107758252,2.3416639538891992,2.9,1.3609765531356006
aLw6x3x,6,1,2.4011094393038306,1.9976205234214592,2.404158202115962,0.46153846153846156,0.3794896217049038
aLw6x7M,2,1,2.32936893362563,1.1978156282994894,2.3513097864529944,1.3333333333333333,0.8472978603872034
aLw6x8x,20,2,2.3408259831561082,2.017710561387081,2.3513097864529944,38.869565217391305,3.685613256327315
aLw6x9W,2,1,2.306976369632412,1.608226888788391,2.3513097864529944,2.4,1.2237754316221157
aLw6xBv,5,2,2.3408259831561082,1.8921845974840492,2.3513097864529944,16.125,2.840539384148289
aLw6xeg,5,1,2.2999313044332492,2.017710561387081,1.9351502592409575,0.6666666666666666,0.5108256237659906
aLw6xEM,3,2,2.318185735729013,2.151161475830853,2.3137302902992336,1.8333333333333333,1.041453874828161
aLw6xgM,5,1,1.7240159894175489,1.6254737433258273,2.3642685716267775,0.36363636363636365,0.3101549283038396
aLw6Xj6,122,2,2.3408259831561082,2.3913545476727833,2.3513097864529944,61.65625,4.137663436940943
aLw6xm5,13,2,2.3408259831561082,2.017710561387081,2.3513097864529944,3.25,1.4469189829363254
aLw6xMW,1,1,2.3408259831561082,2.2922720443514133,2.3513097864529944,3.4,1.4816045409242156
aLw6xOW,1,1,2.3928607240808293,1.3331103020552673,2.3416639538891992,2.0,1.0986122886681098
aLw6xox,2,1,2.3408259831561082,1.4681157448762427,2.3513097864529944,2.1666666666666665,1.1526795099383853
aLw6xPP,4,1,2.3408259831561082,1.7997576274400338,2.252450145307956,0.6666666666666666,0.5108256237659906
aLw6xR5,26,1,2.2720826843590856,2.017710561387081,2.3513097864529944,1.1111111111111112,0.7472144018302211
aLw6xWP,7,1,2.4381077480406894,2.017710561387081,2.3416639538891992,4.8,1.7578579175523736
aLw6xYV,0,2,2.3408259831561082,2.017710561387081,2.3513097864529944,0.0,0.0
aLw6xZz,1,2,2.3408259831561082,2.0406953402931842,2.0989517686812373,0.6666666666666666,0.5108256237659906
aLw6y66,0,1,2.2999313044332492,0.6672104161411734,2.3416639538891992,0.0,0.0
aLw6Z3z,14,1,2.4481223398304826,2.017710561387081,2.3513097864529944,1.3,0.8329091229351039
aLw6Z4P,1,1,2.330117179610942,1.486390520356097,2.3513097864529944,2.3333333333333335,1.2039728043259361
aLw6Z6v,14,1,2.32936893362563,2.017710561387081,2.3513097864529944,2.3846153846153846,1.2192402764567245
aLw6Z76,10,1,2.4578287090736195,1.6539412481637472,2.3513097864529944,3.923076923076923,1.5939337258981352
aLw6Z9M,2,1,2.2999313044332492,1.7455090272347853,2.3416639538891992,2.0,1.0986122886681098
aLw6ZAv,4,1,2.3122632008919535,1.564052994703541,2.3416639538891992,3.142857142857143,1.4213856809311607
aLw6ZDz,37,1,2.340800033333968,2.273070715443428,2.3513097864529944,2.8461538461538463,1.3470736479666094
aLw6ZMz,5,2,2.3408259831561082,1.9517299929864482,2.3513097864529944,6.333333333333333,1.992430164690206
aLw6ZnA,3,1,2.398033558205028,1.4893779767297632,2.3513097864529944,3.727272727272727,1.5533484457830566
aLw6ZNM,0,1,2.348186560991972,2.017710561387081,2.3513097864529944,0.375,0.3184537311185346
aLw6ZQx,103,1,2.3227930111432555,2.017710561387081,2.3416639538891992,62.25806451612903,4.1472226217112
aLw6ZRW,0,1,2.3109975219814616,2.017710561387081,2.3513097864529944,4.0,1.6094379124341003
aLw6Zvg,17,2,2.3408259831561082,2.017710561387081,2.3513097864529944,57.888888888888886,4.075652429209948
aLw6ZVM,5,1,2.3258489603417005,1.5512536358750784,2.362686053324575,2.3333333333333335,1.2039728043259361
aLw6Zw6,1,2,2.3408259831561082,1.8104343623543189,2.3513097864529944,3.75,1.55814461804655
aLw6ZXW,3,1,2.3408259831561082,1.3940005657096213,2.3513097864529944,2.5714285714285716,1.2729656758128876
aLw6ZYA,4,1,2.3408259831561082,2.3397374575354344,2.3513097864529944,1.0833333333333333,0.7339691750802003
