id,comments count,section,type,person,people,cat,dog,other animal,poster,clothing,car,toy,tree,glasses,building,electronic device,airplane,guitar,pattern,image_text,comments,get,like,go,make,one,quarantine,time,good,know,day,guy,see,look,new,people,right,old,say,year,still,score,log_score
aK74R51,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.6931471805599453
aK74R6b,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,2.1041341542702074
aK74Rbj,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0986122886681098
aK74RD1,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.26236426446749106
aK74RdN,34,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.619047619047619,1.286210902562908
aK74Reg,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,-0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.6666666666666667,0.5108256237659907
aK74RGj,5,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857142857,1.0498221244986776
aK74RO6,5,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,18,-0.11764705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.142857142857142,2.097141118779237
aK74RRb,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,82,0.1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.5,-0.6931471805599453
aK74Ry3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.4,-0.916290731874155
aK74RZ1,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,-0.17647058823529413,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2857142857142856,0.8266785731844679
aK74Vpb,182,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.238213399503723,2.326127131684514
aK74WAZ,285,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.60159362549801,2.867989444848279
aK74Xm3,367,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.896321070234116,3.6081118460824513
aK74XMO,21,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.153846153846153,3.3376839759398296
aK74y66,6,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.25925925925926,3.188798369630923
aK74Y6g,163,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.9375,3.041541809585285
aK74y7g,28,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18518518518518517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.972972972972974,2.395435246957508
aK74yEO,20,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.73529411764706,3.731347152543881
aK74yZZ,144,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.895604395604394,3.7587693590434954
aK74z7j,176,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.22666666666667,3.56180337154596
aK74Z7W,70,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.173469387755102,2.413542163580029
aK74zL3,157,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78,-0.05874526493524368,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.13131313131313,3.002276470078205
aK74ZXN,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1923076923076925,1.6471782404169475
aKdb0ZN,116,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.77027027027027,3.4585309553359
aL0qq7x,162,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,-0.05874526493524368,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.980456026058633,2.943409819555877
aL0qx1v,199,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.94240837696335,3.7828798760361977
aL0qYoM,101,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.616564417177914,2.682155434721595
aLw6005,186,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.311938382541721,1.8424428215411912
aLw61Xz,99,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,-0.15789473684210525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.176991150442478,1.9708802354030723
aLw62jz,45,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.336633663366337,2.5905146595691044
aLw631P,19,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,80,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1875,2.5004108363239657
aLw635g,153,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,36,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.50526315789474,2.8036793093098122
aLw63Qz,11,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,2.8903717578961645
aLw63RM,29,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.939393939393938,3.0416322623011895
aLw63rz,43,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.166666666666666,2.498699971920336
aLw64n5,32,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.932038834951456,2.886588991969604
aLw655x,89,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5,3.349904087274605
aLw657M,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,3.5553480614894135
aLw65R5,32,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.369230769230769,1.9973133275152781
aLw65ZM,24,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.86,3.3624565533457247
aLw66qW,39,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,138,0.14705882352941177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.552083333333332,3.115827448968754
aLw6705,29,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.466666666666667,2.136136885356381
aLw671P,8,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8636363636363636,-0.1466034741918754
aLw673g,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
aLw6775,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-0.6931471805599453
aLw678g,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,1.33500106673234
aLw67dz,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,-0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7333333333333334,1.0055218656020977
aLw67jA,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5555555555555556,0.44183275227903923
aLw67Lv,105,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.693277310924369,2.6169050051660867
aLw67mM,52,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.107142857142858,2.646681254725918
aLw67nv,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2857142857142856,0.8266785731844679
aLw67og,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,-0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.375,1.2163953243244932
aLw67qv,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,2.1400661634962708
aLw67YP,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.6666666666666665,0.9808292530117262
aLw68x6,54,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.344827586206897,3.2712719591800465
aLw6A8v,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.464788732394368,3.066413859205276
aLw6AQA,80,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.56382978723404,3.6523147850187714
aLw6b4W,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.666666666666666,2.538973871058276
aLw6B5g,106,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.135593220338983,2.5753255854476276
aLw6bbz,16,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-0.29411764705882354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.608695652173914,3.318130782963542
aLw6bev,113,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07058823529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.973821989528794,3.217828155835757
aLw6bv5,13,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2727272727272727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.55,2.6775909936175015
aLw6bVV,232,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9.776068376068377,2.2799373966834597
aLw6E8P,141,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35.201117318435756,3.5610778241013006
aLw6EEv,28,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,-0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.041666666666668,2.997813439757816
aLw6Egv,21,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86734693877551,1.9267778509741558
aLw6EjP,99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.988235294117647,2.396825181738526
aLw6g1x,165,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.975352112676056,3.134421994029688
aLw6G9x,194,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.979591836734693,2.706688730503889
aLw6j2v,101,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.2191780821917808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.632107023411372,3.3545287113517994
aLw6jDW,99,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.846153846153847,3.0840248806996695
aLw6KoM,46,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.916666666666666,2.477937980471907
aLw6KwV,134,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,2.4159137783010487
aLw6m55,222,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,-0.05874526493524368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.34710743801653,2.7940509665859166
aLw6MjP,201,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,188,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.771604938271604,3.2096980350345325
aLw6Mwv,1695,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.06701708278581,3.5572610044406803
aLw6mxv,192,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-0.05874526493524368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.732484076433124,3.7780911686693295
aLw6N5z,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-0.11764705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.666666666666667,1.7346010553881064
aLw6NDM,33,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.352941176470589,2.1226137135450447
aLw6NOM,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.181818181818183,3.226122233388968
aLw6Np6,5,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.76,3.033028058297688
aLw6NQW,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,2.174751721484161
aLw6NrW,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.181818181818182,2.578838469622204
aLw6nwg,75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17647058823529413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.155844155844155,2.5768660823949996
aLw6O6V,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.666666666666667,2.03688192726104
aLw6O7v,52,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7532467532467533,1.3226212662587484
aLw6obx,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28,1.8373699804801074
aLw6OD5,28,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,2.341805806147327
aLw6Od6,13,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.916666666666666,2.3902906734131513
aLw6oEV,35,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.98,2.4832385926873033
aLw6OK6,968,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.530071355759429,2.018904517963375
aLw6omv,21,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.46153846153846,2.8010266575603144
aLw6OyW,354,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.49127906976744,2.8617024178469532
aLw6oZ6,107,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.353932584269664,2.909843861308985
aLw6OZv,31,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2916666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.42105263157895,3.1536353029998
aLw6pR5,54,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,-0.1282051282051282,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.242774566473988,2.326572536667247
aLw6QKA,143,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.57894736842105,3.2801194501089195
aLw6r1W,41,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,170,-0.05874526493524368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5375,1.512376199590969
aLw6rgP,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3125,2.1177604059819726
aLw6rMA,29,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17647058823529413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,2.6390573296152584
aLw6rOA,22,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,116,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.423076923076923,2.7986874752071427
aLw6rQ6,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.166666666666668,3.1849742731925192
aLw6ryW,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.533333333333333,1.7107904066943878
aLw6V2P,54,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.277777777777778,1.9848255653049869
aLw6VAg,78,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,186,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.36507936507937,3.4770800441829226
aLw6VmA,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.972602739726028,2.299841607048295
aLw6VwM,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,1.916922612182061
aLw6VZM,287,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,-0.05874526493524368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.136986301369863,2.6487945048931167
aLw6w06,169,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.720543806646525,2.689244056004653
aLw6w8V,70,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.53921568627452,4.227406073227714
aLw6WoW,123,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.672413793103445,3.944924056770244
aLw6x0M,17,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478260869565216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0986122886681098
aLw6x3x,6,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5384615384615384,-0.6190392084062235
aLw6x7M,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,0.5108256237659907
aLw6x8x,20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.91304347826087,3.6613295023457058
aLw6x9W,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.6,0.9555114450274363
aLw6xBv,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.25,2.7880929087757464
aLw6xeg,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7333333333333333,-0.3101549283038396
aLw6xEM,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.6931471805599453
aLw6xgM,5,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45454545454545453,-0.7884573603642702
aLw6Xj6,122,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03614457831325301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.671875,4.121827992303175
aLw6xm5,13,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,1.252762968495368
